0.122193716466,0.0707539245486,-169.068820009
-0.573640406132,-0.0653803944588,-168.930904754
-1.15797483921,-0.128743931651,-170.393138576
-1.60128319263,-0.173644423485,-168.814518593
-2.16980051994,-0.293351352215,-167.287411064
-2.78033304214,-0.431239634752,-165.311013064
-3.30894422531,-0.556872963905,-165.210035442
-3.90313506126,-0.711599290371,-165.956493466
-4.38631296158,-0.796475529671,-166.934549686
-4.94282722473,-0.922440767288,-165.934623439
-5.51362228394,-1.03028011322,-166.736583823
-6.10035228729,-1.16321277618,-166.296869587
-6.67179203033,-1.28182077408,-165.966042424
-7.1617064476,-1.49612629414,-163.996953275
-7.77151107788,-1.65320813656,-164.933441502
-8.332862854,-1.68557476997,-166.637217643
-9.04581832886,-2.00182723999,-163.271245679
-9.50990390778,-2.1242954731,-163.29217356
-10.1155767441,-2.28138637543,-163.357675521
-10.6558446884,-2.40879583359,-164.609062025
-11.2314214706,-2.54302191734,-163.835010774
-11.8623733521,-2.73631572723,-162.603485496
-12.4494533539,-2.89603877068,-162.714722183
-12.8627738953,-3.02933716774,-163.529714656
-13.530834198,-3.20788931847,-161.588027534
-14.0236721039,-3.35939669609,-162.181886189
-14.4633073807,-3.49694871902,-162.428181821
-15.1180963516,-3.72645926476,-161.551719033
-15.6807584763,-3.90586471558,-160.939173216
-15.9782953262,-4.01717615128,-165.531191843
-15.4296045303,-3.83723711967,-129.26198579
-15.0885419846,-3.3149971962,-128.050474588
-14.6640787125,-2.90858197212,-146.373383992
-14.186662674,-2.67012071609,-151.716805991
-13.7484712601,-2.38879919052,-150.72409337
-13.3120775223,-2.14596366882,-157.032085902
-12.8325939178,-1.87927055359,-162.854974222
-12.2592945099,-1.79784142971,-161.508101405
-11.6974477768,-1.65035998821,-161.620853827
-11.1313495636,-1.48104453087,-162.642336541
-10.6132850647,-1.33384764194,-168.072609775
-10.0238790512,-1.22594988346,-165.291056007
-9.35502529144,-1.06010699272,-161.242981299
-8.83197402954,-0.73428606987,-161.810282386
-8.18180274963,-0.586716771126,-163.225702578
-7.61329841614,-0.405000448227,-165.308186834
-6.82403278351,-0.236760035157,-163.091870846
-6.27722167969,-0.0722834095359,-163.508363769
-5.73052978516,0.103439457715,-163.426769389
-5.18872022629,0.334282130003,-164.736444227
-4.53133106232,0.514652848244,-166.297006026
-4.00017929077,0.631777644157,-166.328616421
-3.43857288361,0.748452663422,-166.848257179
-2.6850502491,0.889873087406,-167.78400651
-2.08154296875,1.01356160641,-165.929091447
-1.50618135929,1.14431154728,-163.360448338
-1.03457093239,1.26890969276,-165.239570969
-0.416249513626,1.40003180504,-166.983358604
0.169772475958,1.50170600414,-169.230681817
0.933279812336,1.63529467583,-167.617814723
1.52349221706,1.73964977264,-167.483260123
2.06076383591,1.85095083714,-165.13953527
2.56404805183,1.96717262268,-164.250585706
2.69087028503,2.02157402039,-172.080195528
2.06546115875,2.13417744637,166.43755757
1.61090874672,2.27733135223,172.235063811
0.89438521862,2.27761793137,-175.4653742
0.388887017965,2.15597558022,-167.735744422
-0.317092627287,2.0565161705,-168.000756357
-0.873149752617,1.96548342705,-168.298197113
-1.40946650505,1.8684592247,-166.408993995
-2.10146951675,1.72212004662,-166.483880797
-2.55706357956,1.61014664173,-165.833209106
-3.06133055687,1.46759998798,-166.165880793
-3.54196095467,1.32212746143,-164.641572668
-4.0552520752,1.19482123852,-164.24482151
-4.54215335846,1.05275774002,-166.808136401
-5.00856018066,0.85928940773,-164.949859846
-5.65112161636,0.704923152924,-164.780225403
-6.25220346451,0.574154257774,-165.456318537
-6.84932851791,0.437379509211,-164.61878863
-7.39335918427,0.267877489328,-162.441869313
-7.95223236084,0.0940247178078,-162.559089071
-8.57702827454,-0.0454027280211,-164.174252747
-9.07972717285,-0.138531684875,-164.706746856
-9.75870800018,-0.405543267727,-160.512928679
-10.6022005081,-0.443646520376,-166.63142588
-11.0004167557,-0.869635105133,-157.825236158
-11.6247596741,-1.04438984394,-160.606939026
-12.1265707016,-1.26944923401,-160.632470772
-12.7553691864,-1.46074616909,-161.471778046
-13.3145799637,-1.62236762047,-161.241846897
-13.8843126297,-1.79147267342,-161.351770863
-14.4735021591,-1.97844648361,-159.646301569
-15.1248617172,-2.18752217293,-159.486529006
-15.6805267334,-2.3831577301,-158.709076599
-16.2654457092,-2.57458925247,-160.158878578
-16.2064476013,-2.54696345329,-150.10411671
-15.6929302216,-2.11878967285,-126.29671138
-15.2985506058,-1.62760353088,-132.708992254
-14.9520778656,-1.28149199486,-146.502722762
-14.4634428024,-0.981955587864,-155.231676688
-13.965886116,-0.760698497295,-159.43938747
-13.4468660355,-0.580714046955,-157.236185624
-12.9129734039,-0.294590651989,-157.601274611
-12.4362239838,-0.109747603536,-160.385641461
-11.864607811,-0.0517718605697,-166.484986902
-11.2312860489,0.149895831943,-165.395162034
-10.6710243225,0.27605932951,-164.51058362
-10.0845832825,0.419655233622,-163.742980587
-9.47784328461,0.623600780964,-164.300213185
-8.98061752319,0.766156554222,-165.916004549
-8.41879749298,0.901131391525,-167.417184831
-7.87775754929,1.00878751278,-166.391194725
-7.16192483902,1.19887578487,-164.322083871
-6.6378235817,1.328160882,-163.984291067
-6.08764362335,1.48010468483,-161.547524683
-5.39547491074,1.70072114468,-163.291326868
-4.87205505371,1.84775602818,-163.215497326
-4.23922967911,1.99939787388,-161.84082613
-3.68709230423,2.15585327148,-161.182137037
-3.00400710106,2.3520462513,-165.955018792
-2.35795307159,2.5064971447,-167.449873599
-1.80330860615,2.63550686836,-166.918266433
-1.39621627331,2.6945707798,-164.433156685
-0.875206172466,2.84589219093,-163.349657022
-0.291959911585,3.00488090515,-164.210507371
0.288454920053,3.12823629379,-165.356775821
0.82199382782,3.28493285179,-161.747539841
1.32457363605,3.42090797424,-164.477526022
2.03579092026,3.51663780212,-163.714047091
1.76207900047,3.58354234695,-177.391214208
1.17928695679,3.73177480698,170.183984792
0.573469161987,3.82707905769,178.897339294
0.0556837357581,3.79945731163,-171.134446614
-0.546036422253,3.65929532051,-166.627450607
-1.05912327766,3.54875230789,-167.008056735
-1.62713706493,3.44779658318,-165.497888378
-2.15585231781,3.3238902092,-163.727884973
-2.69129753113,3.20173692703,-163.923473683
-3.15822911263,3.07217550278,-163.488651278
-3.65862083435,2.90020418167,-162.209288508
-4.3301243782,2.74345803261,-164.121194548
-4.81779241562,2.65302443504,-162.857322438
-5.26176834106,2.33579897881,-159.659140773
-5.85571861267,2.13484215736,-159.265928113
-6.47857093811,1.91750240326,-160.197374542
-7.00948238373,1.75126612186,-160.989170529
-7.63663673401,1.55487442017,-159.513208588
-8.22280216217,1.37652885914,-158.792595439
-8.75625038147,1.19463205338,-159.340252852
-9.30517101288,1.02178609371,-159.619198875
-10.0141592026,0.801443517208,-159.582751957
-10.3858728409,0.594913005829,-155.834522642
-10.9094419479,0.38234937191,-158.496355781
-11.5064210892,0.185704365373,-159.124433771
-12.0117263794,0.0328381098807,-159.652803285
-12.518242836,-0.150675326586,-160.684298162
-12.9427146912,-0.307046622038,-159.28091355
-13.5270471573,-0.495553970337,-159.099789513
-13.9511928558,-0.658490300179,-158.132335149
-14.4585924149,-0.864548921585,-156.679868843
-15.0006084442,-1.08121562004,-155.959255664
-15.5144348145,-1.27709519863,-157.51965325
-16.0693283081,-1.45612800121,-159.393747907
-15.9504175186,-1.42867696285,-144.177778893
-15.4571475983,-1.14164614677,-120.849130976
-15.0716028214,-0.618220150471,-134.146526694
-14.6223049164,-0.23016782105,-143.948314349
-14.2272062302,-0.0139738507569,-149.207012144
-13.7897233963,0.205619201064,-156.671945206
-13.2225885391,0.38016346097,-159.068686314
-12.6589775085,0.616811037064,-160.217523849
-12.1017341614,0.786857843399,-160.144876536
-11.5824270248,0.972116649151,-159.203814707
-10.9176397324,1.20333182812,-157.310416958
-10.4004974365,1.42293989658,-156.46146528
-9.80233097076,1.67614710331,-155.56931997
-9.20579433441,1.90452516079,-157.883975452
-8.63910579681,2.10957717896,-160.078474262
-8.19308662415,2.25055932999,-156.830131782
-7.61259078979,2.47452068329,-159.678415993
-7.02021360397,2.67776441574,-160.451798484
-6.62735748291,2.81806349754,-160.850326232
-6.14553499222,2.93682408333,-158.710209534
-5.57564783096,3.13524317741,-158.422358438
-5.09156656265,3.3201713562,-162.084064444
-4.47235393524,3.52045798302,-158.013051963
-3.98443126678,3.71160125732,-157.846668648
-3.4241297245,3.90442919731,-157.01891782
-2.82162928581,4.14174604416,-152.57850394
-2.29808807373,4.36997556686,-156.828710691
-1.87918174267,4.5727853775,-159.508263082
-1.18751728535,4.81598043442,-156.18515753
-0.734236478806,4.9943857193,-155.037972481
-0.158916696906,5.25886392593,-158.304073381
0.497958540916,5.46001195908,-158.386253728
1.01325690746,5.64427852631,-159.153201705
1.64406776428,5.84140443802,-159.653213222
1.67971563339,5.88489961624,-166.589010943
1.09915649891,5.88670921326,178.375471806
0.52195340395,5.84637832642,-173.905550269
0.0254416707903,5.74629878998,-166.249591362
-0.562841057777,5.60213756561,-161.387466085
-1.07712614536,5.44508123398,-160.191964784
-1.57177591324,5.2588019371,-159.410535416
-2.03167152405,5.07739210129,-157.328789961
-2.60710000992,4.86677217484,-158.31769233
-3.09393405914,4.66439008713,-156.397397286
-3.61179852486,4.43131494522,-156.625048139
-4.05896854401,4.26316213608,-156.19308
-4.63638734818,4.06357049942,-156.682436265
-5.0790886879,3.89659905434,-155.451485094
-5.68353939056,3.64335894585,-156.495876286
-6.15934514999,3.44961309433,-156.635307165
-6.72314834595,3.23062109947,-157.406340948
-7.23313856125,3.02413654327,-156.45350125
-7.69717264175,2.82394909859,-154.767688194
-8.23487758636,2.58502697945,-154.859718043
-8.7955493927,2.33995604515,-155.565385587
-9.29472160339,2.15436983109,-156.456738003
-9.78682041168,1.9751663208,-157.530526226
-10.2174606323,1.77843487263,-155.389481698
-10.7553987503,1.56179583073,-155.730294448
-11.6843137741,1.26021552086,-149.908143073
-11.9919681549,1.09811377525,-152.808653349
-12.5251646042,0.887097656727,-158.168562595
-12.9753017426,0.710404217243,-159.652297331
-13.4353065491,0.4983972013,-157.527425555
-13.8690862656,0.334813833237,-156.916029282
-14.3701610565,0.149859592319,-156.410908613
-14.8926229477,-0.0403456501663,-155.644588127
-15.3551845551,-0.231813296676,-155.033205397
-15.745018959,-0.408072561026,-156.220578237
-15.2778902054,-0.173490509391,-122.306214405
-14.9701805115,0.345866560936,-121.846723488
-14.6146745682,0.807073533535,-136.064306275
-14.2031650543,1.15182769299,-148.479295798
-13.8351593018,1.37754833698,-154.494849117
-13.4541807175,1.5591340065,-156.828574838
-13.0037403107,1.73565995693,-156.97163956
-12.4997806549,1.92680430412,-155.655598213
-11.9379835129,2.11127996445,-157.486772085
-11.4013166428,2.3407125473,-156.114833661
-10.9725494385,2.52031207085,-152.551455667
-10.4566488266,2.75325322151,-150.521017288
-9.85555171967,3.06311631203,-152.795333387
-9.29851055145,3.40787005424,-158.323989406
-8.82259464264,3.54569840431,-158.809029282
-8.30176448822,3.7110517025,-155.36655894
-7.77349662781,3.95086574554,-154.364528628
-7.35607481003,4.11899375916,-156.452258392
-6.90275239944,4.37787628174,-158.948842418
-6.28764867783,4.58292484283,-159.511458252
-5.79860639572,4.74461364746,-157.152831892
-5.21261739731,4.96006441116,-156.484005706
-4.7260799408,5.16084814072,-157.027564858
-4.19965744019,5.35059165955,-159.080051357
-3.74026107788,5.49799442291,-159.430125018
-3.19911623001,5.63625812531,-162.359606252
-2.80440378189,5.6357922554,-163.511054723
-2.31331205368,5.78362989426,-159.277592746
-1.65202009678,5.99488782883,-159.125376518
-1.0970543623,6.20149612427,-160.301124555
-0.622070670128,6.38184642792,-159.183993289
-0.0215054377913,6.5836482048,-159.265011571
0.491146832705,6.79368114471,-163.418600977
1.02655148506,6.95464515686,-163.625610397
1.43192708492,7.05506467819,-166.200523358
0.782027959824,7.10436677933,173.301133077
0.299374908209,7.14069318771,178.847765808
-0.248830154538,7.14659738541,-174.0186307
-0.800090432167,7.08145952225,-166.222925874
-1.37311851978,6.92292022705,-161.668896434
-1.83236539364,6.77423810959,-162.085743992
-2.40441131592,6.60320854187,-161.279330327
-2.94539928436,6.43886566162,-162.530662424
-3.59365725517,6.28295993805,-162.578187237
-4.19416332245,6.13969993591,-163.231029567
-4.67369365692,5.98734617233,-162.032386199
-5.09152936935,5.86641359329,-160.960211107
-5.74094772339,5.68433427811,-161.709059708
-6.30242013931,5.52010011673,-162.170670704
-6.86797380447,5.37079191208,-161.962322231
-7.46632814407,5.19935274124,-161.827180445
-7.90370559692,5.04571199417,-161.198543389
-8.40808582306,4.88996887207,-161.500901485
-9.06705951691,4.71167325974,-163.15886171
-9.52409934998,4.57430124283,-161.301802537
-10.0971841812,4.30771684647,-156.788932666
-10.5950670242,4.14175653458,-156.829968217
-11.1565933228,3.94151329994,-158.26863742
-11.8084335327,3.68974041939,-160.853167178
-12.3037042618,3.55174970627,-160.14545019
-12.8200340271,3.3658246994,-158.375093589
-13.3494682312,3.18137288094,-158.049375984
-13.8150510788,3.01160979271,-157.459821034
-14.3478384018,2.83213806152,-160.881389715
-14.9656209946,2.59937977791,-159.215725213
-15.3544435501,2.46615576744,-158.249859195
-15.8422880173,2.28039693832,-158.418558681
-16.336101532,2.10308432579,-159.077869419
-16.958694458,1.90516471863,-159.75224446
-16.7714157104,1.99371886253,-154.476583766
-16.2765274048,2.20678281784,-146.901153865
-15.8071317673,2.47367858887,-150.063709181
-15.4435510635,2.66095161438,-152.357253862
-14.8586378098,2.9586250782,-156.251494291
-14.408993721,3.10198497772,-155.350720033
-13.9091825485,3.3485763073,-151.547015829
-13.3731298447,3.61109781265,-150.517070539
-12.9115667343,3.85648918152,-149.72049255
-12.4566316605,4.09269237518,-149.897439798
-11.9675264359,4.35398197174,-152.327254539
-11.4949169159,4.55404472351,-155.718354103
-11.0017023087,4.7522315979,-154.930357666
-10.4637651443,4.98470592499,-154.696108485
-10.0162630081,5.15411949158,-154.418156663
-9.5590801239,5.35751247406,-155.95374034
-8.96889781952,5.57173442841,-165.45654026
-8.42331504822,5.7086019516,-163.804875388
-7.81991481781,5.86496162415,-160.162512177
-7.38834667206,6.00588035583,-159.749110135
-6.94292163849,6.14297103882,-161.072353703
-6.38953590393,6.33938217163,-160.27858714
-5.85816574097,6.47054672241,-162.67575198
-5.38147544861,6.62899208069,-162.884962103
-4.87689495087,6.75968360901,-163.663398183
-4.47528457642,6.85910320282,-165.429686051
-4.01683712006,7.04993629456,-163.267480147
-3.62314462662,7.14500904083,-163.197950906
-3.13520145416,7.27606678009,-165.140057256
-2.74763393402,7.38686084747,-158.93428644
-2.19023132324,7.57177829742,-156.609915883
-1.72363615036,7.76533985138,-159.171319941
-1.09361314774,7.98860359192,-159.967659182
-0.493748188019,8.18122673035,-162.706299572
0.0583345890045,8.34062099457,-160.015609104
0.326687097549,8.44042682648,-160.291851803
0.343447208405,8.46312236786,-160.904140749
